IBDD-CC,IBDD-ACC,IBDD-MS,IBDD-DyS,real_IBDD,baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline,IKS-CC,IKS-ACC,IKS-MS,IKS-DyS,real_IKS
0.88,0.87,1.0,1.0,0.82,0.93,1.0,1.0,1.0,0.82,0.96,1.0,1.0,1.0,0.82
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.81,0.93,1.0,1.0,1.0,0.81,0.96,1.0,1.0,1.0,0.81
0.88,0.87,1.0,1.0,0.8,0.93,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.88,0.87,1.0,1.0,0.8,0.93,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.88,0.87,1.0,1.0,0.8,0.93,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.88,0.87,1.0,1.0,0.8,0.93,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.88,0.87,1.0,1.0,0.79,0.93,1.0,1.0,1.0,0.79,0.96,1.0,1.0,1.0,0.79
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.78,0.93,1.0,1.0,1.0,0.78,0.96,1.0,1.0,1.0,0.78
0.88,0.87,1.0,1.0,0.77,0.93,1.0,1.0,1.0,0.77,0.78,0.6,0.78,0.83,0.77
0.88,0.87,1.0,1.0,0.77,0.93,1.0,1.0,1.0,0.77,0.78,0.6,0.78,0.84,0.77
0.88,0.87,1.0,1.0,0.76,0.93,1.0,1.0,1.0,0.76,0.78,0.6,0.78,0.84,0.76
0.88,0.87,1.0,1.0,0.76,0.93,1.0,1.0,1.0,0.76,0.78,0.6,0.78,0.84,0.76
0.88,0.87,1.0,1.0,0.75,0.93,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.75,0.93,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.75,0.93,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.75,0.93,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.75,0.94,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.75,0.94,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.75,0.94,1.0,1.0,1.0,0.75,0.78,0.6,0.78,0.83,0.75
0.75,0.5,0.73,0.8,0.74,0.94,1.0,1.0,1.0,0.74,0.78,0.6,0.78,0.83,0.74
0.75,0.5,0.73,0.81,0.73,0.94,1.0,1.0,1.0,0.73,0.78,0.6,0.78,0.84,0.73
0.75,0.5,0.73,0.81,0.73,0.94,1.0,1.0,1.0,0.73,0.78,0.6,0.78,0.84,0.73
0.76,0.53,0.76,0.82,0.73,0.94,1.0,1.0,1.0,0.73,0.79,0.63,0.8,0.85,0.73
0.77,0.55,0.78,0.84,0.74,0.94,1.0,1.0,1.0,0.74,0.8,0.65,0.82,0.87,0.74
0.78,0.58,0.8,0.85,0.75,0.94,1.0,1.0,1.0,0.75,0.81,0.68,0.84,0.89,0.75
0.78,0.58,0.8,0.86,0.75,0.94,1.0,1.0,1.0,0.75,0.81,0.68,0.84,0.88,0.75
0.78,0.58,0.8,0.86,0.75,0.94,1.0,1.0,1.0,0.75,0.81,0.68,0.84,0.88,0.75
0.78,0.58,0.8,0.86,0.74,0.94,1.0,1.0,1.0,0.74,0.81,0.68,0.84,0.88,0.74
0.79,0.61,0.82,0.87,0.74,0.94,1.0,1.0,1.0,0.74,0.82,0.7,0.86,0.9,0.74
0.79,0.61,0.82,0.87,0.75,0.94,1.0,1.0,1.0,0.75,0.82,0.7,0.86,0.91,0.75
0.79,0.61,0.82,0.87,0.75,0.94,1.0,1.0,1.0,0.75,0.82,0.7,0.86,0.91,0.75
0.79,0.61,0.82,0.87,0.74,0.94,1.0,1.0,1.0,0.74,0.82,0.7,0.86,0.91,0.74
0.79,0.61,0.82,0.87,0.74,0.94,1.0,1.0,1.0,0.74,0.82,0.7,0.86,0.91,0.74
0.79,0.61,0.82,0.87,0.74,0.94,1.0,1.0,1.0,0.74,0.82,0.7,0.86,0.91,0.74
0.79,0.61,0.82,0.87,0.74,0.94,1.0,1.0,1.0,0.74,0.82,0.7,0.86,0.91,0.74
0.8,0.63,0.84,0.89,0.74,0.94,1.0,1.0,1.0,0.74,0.83,0.72,0.88,0.92,0.74
0.8,0.63,0.84,0.89,0.74,0.94,1.0,1.0,1.0,0.74,0.83,0.72,0.88,0.92,0.74
0.81,0.66,0.86,0.9,0.74,0.94,1.0,1.0,1.0,0.74,0.84,0.75,0.9,0.94,0.74
0.75,0.46,0.78,0.85,0.75,0.94,1.0,1.0,1.0,0.75,0.84,0.75,0.9,0.94,0.75
0.75,0.46,0.78,0.85,0.75,0.94,1.0,1.0,1.0,0.75,0.84,0.75,0.9,0.94,0.75
0.75,0.46,0.78,0.85,0.75,0.94,1.0,1.0,1.0,0.75,0.84,0.75,0.9,0.94,0.75
0.76,0.49,0.8,0.86,0.75,0.95,1.0,1.0,1.0,0.75,0.85,0.78,0.92,0.95,0.75
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.76,0.95,1.0,1.0,1.0,0.76,0.85,0.78,0.92,0.95,0.76
0.76,0.49,0.8,0.86,0.75,0.95,1.0,1.0,1.0,0.75,0.85,0.78,0.92,0.95,0.75
0.76,0.49,0.8,0.86,0.75,0.95,1.0,1.0,1.0,0.75,0.85,0.78,0.92,0.95,0.75
0.77,0.51,0.82,0.87,0.75,0.95,1.0,1.0,1.0,0.75,0.86,0.8,0.94,0.97,0.75
0.76,0.47,0.73,0.89,0.75,0.95,1.0,1.0,1.0,0.75,0.86,0.8,0.94,0.97,0.75
0.76,0.47,0.73,0.89,0.75,0.95,1.0,1.0,1.0,0.75,0.86,0.8,0.94,0.97,0.75
0.76,0.47,0.73,0.89,0.75,0.95,1.0,1.0,1.0,0.75,0.86,0.8,0.94,0.97,0.75
0.77,0.5,0.76,0.9,0.75,0.96,1.0,1.0,1.0,0.75,0.87,0.83,0.96,0.98,0.75
0.77,0.5,0.76,0.9,0.76,0.96,1.0,1.0,1.0,0.76,0.87,0.83,0.96,0.99,0.76
0.77,0.5,0.76,0.9,0.76,0.96,1.0,1.0,1.0,0.76,0.87,0.83,0.96,0.99,0.76
0.77,0.5,0.76,0.9,0.76,0.96,1.0,1.0,1.0,0.76,0.87,0.83,0.96,0.99,0.76
0.77,0.5,0.76,0.9,0.75,0.96,1.0,1.0,1.0,0.75,0.87,0.83,0.96,0.99,0.75
0.77,0.5,0.76,0.9,0.75,0.96,1.0,1.0,1.0,0.75,0.87,0.83,0.96,0.99,0.75
0.77,0.5,0.76,0.9,0.75,0.96,1.0,1.0,1.0,0.75,0.87,0.83,0.96,0.98,0.75
0.77,0.5,0.76,0.9,0.75,0.96,1.0,1.0,1.0,0.75,0.87,0.83,0.96,0.99,0.75
0.78,0.53,0.78,0.91,0.74,0.96,1.0,1.0,1.0,0.74,0.88,0.85,0.98,1.0,0.74
0.78,0.53,0.78,0.91,0.75,0.96,1.0,1.0,1.0,0.75,0.88,0.85,0.98,1.0,0.75
0.79,0.56,0.8,0.92,0.75,0.96,1.0,1.0,1.0,0.75,0.89,0.88,0.98,1.0,0.75
0.79,0.56,0.8,0.92,0.76,0.96,1.0,1.0,1.0,0.76,0.89,0.88,0.98,1.0,0.76
0.79,0.56,0.8,0.92,0.76,0.96,1.0,1.0,1.0,0.76,0.89,0.88,0.98,1.0,0.76
0.79,0.56,0.8,0.92,0.75,0.96,1.0,1.0,1.0,0.75,0.89,0.88,0.98,1.0,0.75
0.79,0.56,0.8,0.92,0.75,0.96,1.0,1.0,1.0,0.75,0.89,0.88,0.98,1.0,0.75
0.8,0.59,0.8,0.92,0.74,0.96,1.0,1.0,1.0,0.74,0.9,0.9,0.98,1.0,0.74
0.81,0.63,0.82,0.92,0.75,0.97,1.0,1.0,1.0,0.75,0.91,0.93,0.99,1.0,0.75
0.81,0.63,0.82,0.92,0.76,0.97,1.0,1.0,1.0,0.76,0.91,0.93,0.99,1.0,0.76
0.81,0.63,0.82,0.92,0.76,0.97,1.0,1.0,1.0,0.76,0.91,0.93,0.99,1.0,0.76
0.81,0.63,0.82,0.92,0.76,0.97,1.0,1.0,1.0,0.76,0.91,0.93,0.99,1.0,0.76
0.81,0.63,0.82,0.92,0.76,0.97,1.0,1.0,1.0,0.76,0.91,0.93,0.99,1.0,0.76
0.82,0.66,0.84,0.93,0.76,0.98,1.0,1.0,1.0,0.76,0.92,0.95,1.0,1.0,0.76
0.83,0.69,0.94,0.93,0.76,0.99,1.0,1.0,1.0,0.76,0.93,0.98,1.0,1.0,0.76
0.83,0.69,0.94,0.93,0.77,0.99,1.0,1.0,1.0,0.77,0.93,0.98,1.0,1.0,0.77
0.84,0.72,0.96,0.95,0.77,0.99,1.0,1.0,1.0,0.77,0.94,1.0,1.0,1.0,0.77
0.85,0.75,1.0,0.95,0.78,1.0,1.0,1.0,1.0,0.78,0.95,1.0,1.0,1.0,0.78
0.85,0.75,1.0,0.95,0.79,1.0,1.0,1.0,1.0,0.79,0.95,1.0,1.0,1.0,0.79
0.85,0.75,1.0,0.95,0.79,1.0,1.0,1.0,1.0,0.79,0.95,1.0,1.0,1.0,0.79
0.85,0.75,1.0,0.95,0.79,1.0,1.0,1.0,1.0,0.79,0.95,1.0,1.0,1.0,0.79
0.86,0.78,1.0,0.96,0.79,1.0,1.0,1.0,1.0,0.79,0.96,1.0,1.0,1.0,0.79
0.86,0.78,1.0,0.96,0.8,1.0,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.8,0.53,0.89,0.91,0.8,1.0,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.8,0.53,0.89,0.91,0.8,1.0,1.0,1.0,1.0,0.8,0.96,1.0,1.0,1.0,0.8
0.81,0.57,0.91,0.92,0.8,1.0,1.0,1.0,1.0,0.8,0.97,1.0,1.0,1.0,0.8
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.81,0.57,0.91,0.92,0.81,1.0,1.0,1.0,1.0,0.81,0.97,1.0,1.0,1.0,0.81
0.82,0.6,0.94,0.93,0.81,1.0,1.0,1.0,1.0,0.81,0.98,1.0,1.0,1.0,0.81
0.82,0.6,0.94,0.93,0.82,1.0,1.0,1.0,1.0,0.82,0.98,1.0,1.0,1.0,0.82
0.82,0.6,0.94,0.93,0.82,1.0,1.0,1.0,1.0,0.82,0.98,1.0,1.0,1.0,0.82
0.82,0.6,0.94,0.93,0.82,1.0,1.0,1.0,1.0,0.82,0.98,1.0,1.0,1.0,0.82
0.83,0.63,0.96,0.94,0.81,1.0,1.0,1.0,1.0,0.81,0.99,1.0,1.0,1.0,0.81
0.84,0.67,0.98,0.95,0.82,1.0,1.0,1.0,1.0,0.82,1.0,1.0,1.0,1.0,0.82
0.84,0.67,0.98,0.95,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.83,0.65,1.0,0.95,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.83,0.65,1.0,0.95,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.83,0.65,1.0,0.95,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.83,0.65,1.0,0.95,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.83,0.65,1.0,0.95,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.84,0.68,1.0,0.96,0.83,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,1.0,0.83
0.83,0.65,1.0,0.94,0.83,0.99,1.0,1.0,1.0,0.83,0.99,1.0,1.0,1.0,0.83
0.84,0.68,1.0,0.95,0.83,0.99,1.0,1.0,1.0,0.83,0.99,1.0,1.0,1.0,0.83
0.84,0.68,1.0,0.95,0.84,0.99,1.0,1.0,1.0,0.84,0.99,1.0,1.0,1.0,0.84
0.85,0.71,1.0,0.96,0.84,0.99,1.0,1.0,1.0,0.84,0.99,1.0,1.0,1.0,0.84
0.85,0.71,1.0,0.96,0.85,0.99,1.0,1.0,1.0,0.85,0.99,1.0,1.0,1.0,0.85
0.85,0.71,1.0,0.96,0.85,0.99,1.0,1.0,1.0,0.85,0.99,1.0,1.0,1.0,0.85
0.85,0.71,1.0,0.95,0.84,0.99,1.0,1.0,1.0,0.84,0.99,1.0,1.0,1.0,0.84
0.85,0.71,1.0,0.95,0.84,0.99,1.0,1.0,1.0,0.84,0.99,1.0,1.0,1.0,0.84
0.84,0.68,1.0,0.94,0.83,0.98,1.0,1.0,1.0,0.83,0.98,1.0,1.0,1.0,0.83
0.84,0.68,1.0,0.94,0.83,0.98,1.0,1.0,1.0,0.83,0.98,1.0,1.0,1.0,0.83
0.85,0.71,1.0,0.95,0.83,0.98,1.0,1.0,1.0,0.83,0.98,1.0,1.0,1.0,0.83
0.86,0.74,1.0,0.96,0.84,0.98,1.0,1.0,1.0,0.84,0.98,1.0,1.0,1.0,0.84
0.86,0.74,1.0,0.96,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.86,0.74,1.0,0.96,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.86,0.74,1.0,0.96,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.86,0.74,1.0,0.96,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.87,0.76,1.0,0.97,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.87,0.76,1.0,0.97,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.88,0.79,1.0,0.98,0.85,0.98,1.0,1.0,1.0,0.85,0.98,1.0,1.0,1.0,0.85
0.88,0.79,1.0,0.98,0.86,0.98,1.0,1.0,1.0,0.86,0.98,1.0,1.0,1.0,0.86
0.88,0.79,1.0,0.98,0.86,0.98,1.0,1.0,1.0,0.86,0.98,1.0,1.0,1.0,0.86
0.87,0.76,1.0,0.97,0.85,0.97,1.0,1.0,1.0,0.85,0.97,1.0,1.0,1.0,0.85
0.88,0.79,1.0,0.98,0.84,0.97,1.0,1.0,1.0,0.84,0.97,1.0,1.0,1.0,0.84
0.87,0.76,1.0,0.96,0.84,0.96,1.0,1.0,1.0,0.84,0.96,1.0,1.0,1.0,0.84
0.86,0.74,1.0,0.95,0.83,0.95,1.0,1.0,1.0,0.83,0.95,1.0,1.0,1.0,0.83
0.86,0.74,1.0,0.95,0.82,0.95,1.0,1.0,1.0,0.82,0.95,1.0,1.0,1.0,0.82
0.86,0.74,1.0,0.95,0.81,0.95,1.0,1.0,1.0,0.81,0.95,1.0,1.0,1.0,0.81
0.87,0.76,1.0,0.96,0.81,0.95,1.0,1.0,1.0,0.81,0.95,1.0,1.0,1.0,0.81
0.87,0.76,1.0,0.96,0.81,0.95,1.0,1.0,1.0,0.81,0.95,1.0,1.0,1.0,0.81
0.87,0.76,1.0,0.96,0.81,0.95,1.0,1.0,1.0,0.81,0.95,1.0,1.0,1.0,0.81
0.87,0.76,1.0,0.96,0.8,0.95,1.0,1.0,1.0,0.8,0.81,0.65,0.89,0.98,0.8
0.87,0.76,1.0,0.96,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.87,0.76,1.0,0.96,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.79,0.6,0.84,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.79,0.6,0.84,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.79,0.6,0.84,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.79,0.6,0.84,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.79,0.6,0.84,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.81,0.65,0.89,0.98,0.79
0.79,0.6,0.84,0.99,0.78,0.95,1.0,1.0,1.0,0.78,0.81,0.65,0.89,0.98,0.78
0.79,0.6,0.84,0.99,0.78,0.95,1.0,1.0,1.0,0.78,0.81,0.65,0.89,0.98,0.78
0.8,0.63,0.86,0.99,0.78,0.95,1.0,1.0,1.0,0.78,0.82,0.68,0.91,0.99,0.78
0.8,0.63,0.86,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.82,0.68,0.91,0.99,0.79
0.8,0.63,0.86,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.82,0.68,0.91,0.99,0.79
0.81,0.66,0.89,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.83,0.7,0.93,1.0,0.79
0.81,0.66,0.89,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.83,0.7,0.93,1.0,0.8
0.81,0.66,0.89,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.83,0.7,0.93,1.0,0.79
0.81,0.66,0.89,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.83,0.7,0.93,1.0,0.79
0.81,0.66,0.89,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.83,0.7,0.93,1.0,0.79
0.81,0.66,0.89,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.83,0.7,0.93,1.0,0.79
0.81,0.66,0.89,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.83,0.7,0.93,1.0,0.79
0.82,0.69,0.91,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.84,0.73,0.95,1.0,0.79
0.82,0.69,0.91,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.84,0.73,0.95,1.0,0.79
0.82,0.69,0.91,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.84,0.73,0.95,1.0,0.79
0.82,0.69,0.91,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.84,0.73,0.95,1.0,0.79
0.83,0.71,0.93,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.85,0.76,0.96,1.0,0.79
0.83,0.71,0.93,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.85,0.76,0.96,1.0,0.8
0.83,0.71,0.93,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.85,0.76,0.96,1.0,0.8
0.8,0.59,0.83,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.85,0.76,0.96,1.0,0.8
0.8,0.59,0.83,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.85,0.76,0.96,1.0,0.8
0.81,0.63,0.85,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.86,0.78,0.97,1.0,0.79
0.81,0.63,0.85,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.86,0.78,0.97,1.0,0.8
0.82,0.66,0.88,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.87,0.81,0.98,1.0,0.8
0.82,0.66,0.88,0.99,0.81,0.95,1.0,1.0,1.0,0.81,0.87,0.81,0.98,1.0,0.81
0.82,0.66,0.88,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.87,0.81,0.98,1.0,0.8
0.82,0.66,0.88,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.87,0.81,0.98,1.0,0.8
0.82,0.66,0.88,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.87,0.81,0.98,1.0,0.8
0.82,0.66,0.88,0.99,0.8,0.95,1.0,1.0,1.0,0.8,0.87,0.81,0.98,1.0,0.8
0.82,0.66,0.88,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.87,0.81,0.98,1.0,0.79
0.83,0.69,0.9,1.0,0.79,0.95,1.0,1.0,1.0,0.79,0.88,0.84,0.98,1.0,0.79
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.9,1.0,0.8,0.95,1.0,1.0,1.0,0.8,0.88,0.84,0.98,1.0,0.8
0.83,0.69,0.88,0.99,0.79,0.95,1.0,1.0,1.0,0.79,0.88,0.84,0.98,1.0,0.79
0.83,0.69,0.88,0.99,0.79,0.94,1.0,1.0,1.0,0.79,0.88,0.84,0.98,1.0,0.79
0.83,0.69,0.88,0.99,0.79,0.94,1.0,1.0,1.0,0.79,0.88,0.84,0.98,1.0,0.79
0.83,0.69,0.88,0.99,0.79,0.94,1.0,1.0,1.0,0.79,0.88,0.84,0.98,1.0,0.79
0.83,0.69,0.88,0.99,0.79,0.94,1.0,1.0,1.0,0.79,0.88,0.84,0.98,1.0,0.79
0.83,0.69,0.88,0.99,0.78,0.94,1.0,1.0,1.0,0.78,0.88,0.84,0.98,1.0,0.78
0.83,0.69,0.88,0.99,0.78,0.94,1.0,1.0,1.0,0.78,0.88,0.84,0.98,1.0,0.78
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.83,0.69,0.85,0.97,0.77,0.94,1.0,1.0,1.0,0.77,0.88,0.84,0.98,1.0,0.77
0.84,0.72,0.88,0.98,0.76,0.94,1.0,1.0,1.0,0.76,0.89,0.86,0.99,1.0,0.76
0.84,0.72,0.88,0.97,0.76,0.94,1.0,1.0,1.0,0.76,0.89,0.86,0.99,1.0,0.76
0.84,0.72,0.88,0.97,0.76,0.94,1.0,1.0,1.0,0.76,0.89,0.86,0.99,1.0,0.76
0.84,0.72,0.88,0.97,0.76,0.94,1.0,1.0,1.0,0.76,0.89,0.86,0.99,1.0,0.76
0.84,0.72,0.88,0.97,0.75,0.94,1.0,1.0,1.0,0.75,0.89,0.86,0.99,1.0,0.75
0.84,0.72,0.88,0.97,0.75,0.94,1.0,1.0,1.0,0.75,0.89,0.86,0.99,1.0,0.75
0.84,0.72,0.88,0.97,0.75,0.94,1.0,1.0,1.0,0.75,0.89,0.86,0.99,1.0,0.75
0.75,0.39,0.66,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.89,0.86,0.99,1.0,0.75
0.75,0.39,0.66,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.89,0.86,0.99,1.0,0.75
0.76,0.42,0.68,0.96,0.75,0.95,1.0,1.0,1.0,0.75,0.9,0.89,1.0,1.0,0.75
0.76,0.42,0.68,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.9,0.89,1.0,1.0,0.75
0.76,0.42,0.68,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.9,0.89,1.0,1.0,0.75
0.76,0.42,0.68,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.9,0.89,1.0,1.0,0.75
0.76,0.42,0.68,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.9,0.89,1.0,1.0,0.75
0.76,0.42,0.68,0.95,0.75,0.94,1.0,1.0,1.0,0.75,0.9,0.89,1.0,1.0,0.75
0.77,0.45,0.7,0.96,0.75,0.94,1.0,1.0,1.0,0.75,0.91,0.92,1.0,1.0,0.75
0.77,0.45,0.7,0.96,0.76,0.94,1.0,1.0,1.0,0.76,0.91,0.92,1.0,1.0,0.76
0.78,0.48,0.73,0.97,0.76,0.95,1.0,1.0,1.0,0.76,0.92,0.95,1.0,1.0,0.76
